OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,SubCategory,Sales,Quantity,Discount,Profit,PaymentMode,ReturnFlag,Rating
20704,30-06-2024,CUST2703,Ava Clark,North,Chandigarh,Vegetables,Tomatoes,408,4,0.15,-16.75,Cash,No,5
20705,30-06-2024,CUST2704,Amelia Scott,South,Bengaluru,Vegetables,Spinach,1485,2,0.15,-60.92,Wallet,Yes,5
20706,30-06-2024,CUST2705,Amelia Scott,East,Patna,Snacks,Nuts,1555,16,0.08,25.93,Cash,Yes,1
20707,30-06-2024,CUST2706,Emma Davis,East,Kolkata,Bakery,Cake,811,18,0.05,36.49,Card,No,5
20708,30-06-2024,CUST2707,Daniel Wilson,West,Pune,Beverages,Water,383,18,0.02,41.86,Wallet,No,3
20709,30-06-2024,CUST2708,Emma Davis,West,Ahmedabad,Bakery,Donuts,63,19,0.14,1.25,Card,Yes,5
20710,30-06-2024,CUST2709,Lucas Green,South,Chennai,Bakery,Cookies,1748,8,0.09,365.51,UPI,Yes,4
20711,30-06-2024,CUST2710,Daniel Wilson,North,Delhi,Dairy,Butter,403,11,0.12,47.99,Cash,No,3
20712,30-06-2024,CUST2711,Amelia Scott,East,Bhubaneswar,Beverages,Water,1900,20,0.17,153.17,UPI,No,4
20713,30-06-2024,CUST2712,Mia Walker,West,Pune,Dairy,Cheese,1150,9,0.04,186.89,Wallet,Yes,4
20714,30-06-2024,CUST2713,Ava Clark,East,Patna,Dairy,Paneer,766,14,0.08,60.65,UPI,Yes,4
20715,30-06-2024,CUST2714,James White,East,Bhubaneswar,Vegetables,Potatoes,1691,13,0.04,206.27,Wallet,Yes,5
20716,30-06-2024,CUST2715,Liam Harris,East,Kolkata,Vegetables,Carrots,1625,1,0.09,-61.47,Card,Yes,2
20717,30-06-2024,CUST2716,Noah Young,South,Bengaluru,Snacks,Chips,330,4,0.08,2.72,UPI,Yes,3
20718,30-06-2024,CUST2717,Alice Brown,South,Bengaluru,Bakery,Bread,1106,7,0.2,49.93,UPI,Yes,1
20719,30-06-2024,CUST2718,John Smith,East,Kolkata,Dairy,Cheese,1112,9,0.05,1.58,Wallet,Yes,5
20720,30-06-2024,CUST2719,Daniel Wilson,East,Bhubaneswar,Beverages,Soft Drink,1700,4,0.03,266.13,Card,Yes,3
20721,01-07-2024,CUST2720,Emma Davis,South,Chennai,Bakery,Cake,1432,19,0.08,35.8,Wallet,Yes,2
20722,01-07-2024,CUST2721,Charlotte Adams,North,Chandigarh,Snacks,Nuts,417,16,0.05,81.17,Cash,Yes,5
20723,01-07-2024,CUST2722,Olivia Martinez,South,Chennai,Vegetables,Onions,1697,9,0.02,110.54,UPI,No,5
20724,01-07-2024,CUST2723,Michael Lee,North,Chandigarh,Dairy,Yogurt,1192,13,0.06,293.27,Wallet,No,3
20725,01-07-2024,CUST2724,David Kim,South,Hyderabad,Bakery,Bread,1595,11,0.11,146.69,Wallet,No,4
20726,01-07-2024,CUST2725,Michael Lee,West,Ahmedabad,Dairy,Yogurt,756,16,0.18,95.33,Card,Yes,3
20727,01-07-2024,CUST2726,David Kim,West,Pune,Bakery,Cake,913,2,0.09,216.31,UPI,Yes,5
20728,01-07-2024,CUST2727,James White,East,Kolkata,Dairy,Cheese,53,7,0.09,5.65,Cash,No,3
20729,01-07-2024,CUST2728,Ava Clark,North,Delhi,Snacks,Chocolate,1199,8,0.12,85.04,UPI,Yes,5
20730,01-07-2024,CUST2729,Alice Brown,South,Chennai,Fruits,Oranges,1730,10,0.09,18.16,Wallet,No,5
20731,01-07-2024,CUST2730,Ava Clark,West,Mumbai,Vegetables,Carrots,1425,20,0.02,57.73,Wallet,Yes,5
20732,01-07-2024,CUST2731,Isabella Taylor,West,Pune,Beverages,Tea,148,1,0.14,16.61,Wallet,No,3
20733,01-07-2024,CUST2732,Ethan Hall,South,Hyderabad,Fruits,Oranges,924,6,0.19,218.8,Card,No,4
20734,01-07-2024,CUST2733,Mason Lewis,North,Chandigarh,Beverages,Water,1144,10,0.11,280.57,Card,Yes,4
20735,01-07-2024,CUST2734,Amelia Scott,North,Chandigarh,Snacks,Chocolate,1129,1,0.04,1.5,Wallet,No,5
20736,01-07-2024,CUST2735,Mia Walker,North,Delhi,Snacks,Popcorn,1565,6,0.07,305.95,Wallet,No,2
20737,01-07-2024,CUST2736,Amelia Scott,East,Kolkata,Snacks,Nuts,1758,16,0.09,108.34,UPI,No,5
20738,01-07-2024,CUST2737,Amelia Scott,North,Chandigarh,Vegetables,Onions,1900,9,0.09,284.29,Wallet,Yes,3
20739,01-07-2024,CUST2738,Alice Brown,North,Chandigarh,Fruits,Grapes,845,10,0.02,-18.24,Wallet,Yes,4
20740,01-07-2024,CUST2739,John Smith,North,Lucknow,Fruits,Apples,1174,5,0.08,-18.98,Card,Yes,5
20741,01-07-2024,CUST2740,Mia Walker,East,Patna,Snacks,Chips,813,17,0.09,-29.37,Card,Yes,4
20742,01-07-2024,CUST2741,James White,East,Patna,Snacks,Nuts,1042,15,0.18,18.4,Wallet,Yes,5
20743,01-07-2024,CUST2742,James White,West,Ahmedabad,Beverages,Juice,934,16,0.19,172.04,UPI,Yes,3
20744,01-07-2024,CUST2743,James White,West,Mumbai,Bakery,Bread,1537,14,0.09,0.62,UPI,No,4
20745,02-07-2024,CUST2744,Isabella Taylor,North,Lucknow,Vegetables,Carrots,523,20,0.2,9.1,Card,No,5
20746,02-07-2024,CUST2745,Ava Clark,South,Chennai,Snacks,Popcorn,1884,8,0.03,168.63,Card,Yes,2
20747,02-07-2024,CUST2746,Ava Clark,West,Ahmedabad,Dairy,Butter,1817,18,0.12,206.39,UPI,Yes,5
20748,02-07-2024,CUST2747,Charlotte Adams,East,Bhubaneswar,Snacks,Chocolate,1539,15,0.01,-38.03,Card,Yes,4
20749,02-07-2024,CUST2748,Daniel Wilson,South,Bengaluru,Vegetables,Onions,1391,18,0.13,177.33,UPI,No,2
20750,02-07-2024,CUST2749,Emma Davis,East,Bhubaneswar,Dairy,Paneer,1584,14,0.09,241.96,Cash,No,4
20751,02-07-2024,CUST2750,James White,East,Kolkata,Fruits,Bananas,1811,18,0.06,312.08,Wallet,No,5
20752,02-07-2024,CUST2751,Sophia Johnson,East,Patna,Dairy,Butter,510,10,0.19,83.11,Cash,Yes,2
20753,02-07-2024,CUST2752,Alice Brown,South,Hyderabad,Fruits,Bananas,717,9,0.02,51.41,Wallet,No,4
20754,02-07-2024,CUST2753,Charlotte Adams,North,Lucknow,Fruits,Bananas,1616,13,0.11,276.24,UPI,Yes,5
20755,02-07-2024,CUST2754,James White,South,Hyderabad,Bakery,Cookies,1944,20,0.03,287.9,Card,Yes,5
20756,02-07-2024,CUST2755,Charlotte Adams,West,Ahmedabad,Bakery,Pastry,861,1,0.05,63.59,Card,Yes,3
20757,02-07-2024,CUST2756,Isabella Taylor,East,Kolkata,Snacks,Biscuits,261,12,0.1,45.37,UPI,No,4
20758,02-07-2024,CUST2757,Alice Brown,North,Chandigarh,Beverages,Tea,1670,8,0.19,374.47,Wallet,Yes,4
20759,02-07-2024,CUST2758,Lucas Green,South,Chennai,Dairy,Milk,486,10,0.08,43.12,UPI,Yes,2
20760,02-07-2024,CUST2759,John Smith,West,Pune,Snacks,Chips,288,12,0.12,-4.58,UPI,No,3
20761,02-07-2024,CUST2760,James White,North,Chandigarh,Snacks,Biscuits,464,6,0.13,35.01,Card,Yes,5
20762,02-07-2024,CUST2761,Daniel Wilson,South,Bengaluru,Bakery,Donuts,1431,2,0.11,0.35,UPI,Yes,5
20763,02-07-2024,CUST2762,Mia Walker,East,Kolkata,Beverages,Water,1432,13,0.15,202.54,Cash,Yes,5
20764,02-07-2024,CUST2763,Mason Lewis,East,Kolkata,Dairy,Milk,1810,10,0.2,126.44,UPI,No,3
20765,02-07-2024,CUST2764,Sophia Johnson,West,Pune,Snacks,Nuts,65,4,0.14,13.54,UPI,Yes,5
20766,02-07-2024,CUST2765,John Smith,East,Kolkata,Beverages,Coffee,1273,7,0.03,312.86,Card,Yes,4
20767,02-07-2024,CUST2766,Michael Lee,East,Kolkata,Dairy,Milk,1815,7,0.12,-16.16,Card,No,3
20768,02-07-2024,CUST2767,James White,North,Lucknow,Dairy,Yogurt,1902,14,0.01,86.46,UPI,Yes,2
20769,03-07-2024,CUST2768,John Smith,East,Patna,Bakery,Donuts,1251,15,0.16,-52.79,Card,Yes,5
20770,03-07-2024,CUST2769,Lucas Green,East,Bhubaneswar,Vegetables,Tomatoes,1186,5,0.01,-46.26,Cash,Yes,3
20771,03-07-2024,CUST2770,Liam Harris,East,Patna,Fruits,Mangoes,1762,1,0.07,153.92,Card,Yes,5
20772,03-07-2024,CUST2771,Mason Lewis,East,Kolkata,Snacks,Nuts,1585,10,0.06,250.91,Cash,No,3
20773,03-07-2024,CUST2772,Ethan Hall,West,Ahmedabad,Snacks,Biscuits,428,6,0.01,91.85,Card,No,5
20774,03-07-2024,CUST2773,John Smith,North,Delhi,Vegetables,Tomatoes,1826,4,0.17,59.45,UPI,Yes,5
20775,03-07-2024,CUST2774,Emma Davis,North,Delhi,Vegetables,Carrots,1782,13,0.01,216.75,Wallet,Yes,3
20776,03-07-2024,CUST2775,John Smith,West,Pune,Fruits,Apples,456,10,0.05,11.1,Cash,Yes,5
20777,03-07-2024,CUST2776,Isabella Taylor,South,Chennai,Dairy,Yogurt,234,11,0.12,24.66,Card,No,5
20778,03-07-2024,CUST2777,Benjamin Evans,South,Hyderabad,Snacks,Chocolate,1848,6,0.19,461.43,UPI,Yes,3
20779,03-07-2024,CUST2778,Lucas Green,South,Bengaluru,Fruits,Bananas,1984,15,0.15,40.14,Cash,No,3
20780,03-07-2024,CUST2779,Mia Walker,East,Kolkata,Beverages,Soft Drink,1980,8,0.02,-74.68,Wallet,No,4
20781,03-07-2024,CUST2780,Michael Lee,West,Pune,Snacks,Popcorn,520,14,0.1,-9.11,Card,No,4
20782,03-07-2024,CUST2781,Charlotte Adams,South,Hyderabad,Fruits,Mangoes,1175,14,0.18,13.99,Wallet,Yes,4
20783,03-07-2024,CUST2782,David Kim,West,Pune,Beverages,Soft Drink,1112,8,0.16,20.38,Wallet,No,5
20784,03-07-2024,CUST2783,James White,North,Chandigarh,Dairy,Paneer,1338,10,0.05,44.14,Wallet,No,5
20785,03-07-2024,CUST2784,Benjamin Evans,East,Patna,Dairy,Milk,202,10,0.06,46.85,Wallet,No,5
20786,03-07-2024,CUST2785,Alice Brown,North,Chandigarh,Bakery,Bread,1463,9,0.08,358.66,UPI,Yes,2
20787,03-07-2024,CUST2786,Lucas Green,West,Mumbai,Bakery,Cookies,324,18,0.05,75.95,Card,Yes,4
20788,03-07-2024,CUST2787,Mia Walker,East,Kolkata,Snacks,Chocolate,1037,18,0.19,224.84,Card,Yes,4
20789,03-07-2024,CUST2788,Michael Lee,East,Bhubaneswar,Beverages,Coffee,469,3,0.05,22.2,Wallet,Yes,4
20790,03-07-2024,CUST2789,Noah Young,West,Mumbai,Fruits,Oranges,935,5,0.05,-43.84,UPI,No,2
20791,03-07-2024,CUST2790,Isabella Taylor,East,Patna,Snacks,Biscuits,999,15,0.13,145.94,Card,No,5
20792,03-07-2024,CUST2791,Olivia Martinez,West,Pune,Bakery,Donuts,269,10,0.18,22.24,UPI,Yes,4
20793,04-07-2024,CUST2792,Mason Lewis,West,Pune,Beverages,Soft Drink,1846,6,0.05,113.19,UPI,No,4
20794,04-07-2024,CUST2793,Ava Clark,East,Kolkata,Dairy,Milk,1744,11,0.12,-41.41,Cash,Yes,4
20795,04-07-2024,CUST2794,Charlotte Adams,South,Chennai,Fruits,Bananas,1331,12,0.16,183.58,Card,Yes,5
20796,04-07-2024,CUST2795,Sophia Johnson,East,Patna,Vegetables,Spinach,1779,14,0.09,129.31,UPI,Yes,2
20797,04-07-2024,CUST2796,Michael Lee,East,Bhubaneswar,Fruits,Apples,646,12,0.11,56.59,Wallet,Yes,2
20798,04-07-2024,CUST2797,Benjamin Evans,East,Kolkata,Vegetables,Carrots,1030,1,0.01,-28.35,Card,Yes,4
20799,04-07-2024,CUST2798,Isabella Taylor,East,Patna,Snacks,Biscuits,1293,20,0.01,269.61,Card,No,4
20800,04-07-2024,CUST2799,David Kim,East,Kolkata,Vegetables,Potatoes,584,19,0.03,3.89,UPI,Yes,2
20801,04-07-2024,CUST2800,Daniel Wilson,West,Pune,Fruits,Grapes,1710,2,0.01,208.98,Card,Yes,3
20802,04-07-2024,CUST2801,Emma Davis,East,Patna,Bakery,Pastry,1041,4,0.11,69.95,Card,No,5
20803,04-07-2024,CUST2802,Olivia Martinez,North,Delhi,Beverages,Water,1032,9,0.09,124.81,Cash,Yes,4
20804,04-07-2024,CUST2803,Ava Clark,South,Bengaluru,Vegetables,Onions,1087,17,0.15,207.31,UPI,Yes,4
20805,04-07-2024,CUST2804,Noah Young,South,Bengaluru,Fruits,Oranges,696,2,0.11,163,Cash,Yes,4
20806,04-07-2024,CUST2805,Mia Walker,South,Bengaluru,Beverages,Soft Drink,747,18,0.13,8.81,UPI,Yes,3
20807,04-07-2024,CUST2806,Isabella Taylor,South,Chennai,Snacks,Chocolate,259,3,0.05,32.48,Card,Yes,2
20808,04-07-2024,CUST2807,David Kim,North,Delhi,Dairy,Cheese,1877,1,0.04,368.62,Cash,No,2
20809,04-07-2024,CUST2808,Olivia Martinez,West,Pune,Bakery,Pastry,78,19,0.07,0.14,Wallet,Yes,4
20810,04-07-2024,CUST2809,Lucas Green,West,Ahmedabad,Dairy,Yogurt,883,20,0.01,200.18,Cash,No,5
20811,04-07-2024,CUST2810,Daniel Wilson,East,Kolkata,Dairy,Paneer,374,20,0.14,16.24,Wallet,No,1
20812,04-07-2024,CUST2811,Benjamin Evans,West,Ahmedabad,Dairy,Cheese,803,4,0.02,0.17,Cash,Yes,3
20813,04-07-2024,CUST2812,John Smith,West,Ahmedabad,Snacks,Popcorn,735,2,0.1,136.29,Wallet,Yes,5
20814,04-07-2024,CUST2813,Amelia Scott,South,Hyderabad,Snacks,Chocolate,1641,11,0.2,64.1,Cash,Yes,2
20815,04-07-2024,CUST2814,Isabella Taylor,North,Lucknow,Fruits,Oranges,525,2,0.19,111.3,Cash,Yes,2
20816,04-07-2024,CUST2815,Sophia Johnson,East,Kolkata,Bakery,Pastry,654,3,0.03,15.72,UPI,No,4
20817,05-07-2024,CUST2816,Benjamin Evans,East,Patna,Dairy,Paneer,194,17,0.19,41.1,Wallet,Yes,4
20818,05-07-2024,CUST2817,Ethan Hall,North,Lucknow,Vegetables,Tomatoes,344,18,0.12,-0.43,Card,Yes,5
20819,05-07-2024,CUST2818,Isabella Taylor,East,Kolkata,Vegetables,Tomatoes,1847,11,0.15,446.46,Cash,No,5
20820,05-07-2024,CUST2819,John Smith,South,Chennai,Vegetables,Spinach,37,3,0.1,1.83,Wallet,Yes,5
20821,05-07-2024,CUST2820,Mia Walker,South,Hyderabad,Snacks,Chocolate,1375,10,0.09,161.33,Card,Yes,3
20822,05-07-2024,CUST2821,Amelia Scott,West,Mumbai,Vegetables,Carrots,1405,19,0,320.15,Card,No,5
20823,05-07-2024,CUST2822,Michael Lee,East,Kolkata,Dairy,Butter,1168,1,0.09,-47.06,Wallet,Yes,5
20824,05-07-2024,CUST2823,Daniel Wilson,West,Ahmedabad,Beverages,Coffee,407,18,0.18,58.16,Card,Yes,5
20825,05-07-2024,CUST2824,Mason Lewis,West,Ahmedabad,Snacks,Biscuits,161,18,0.05,9.67,Cash,Yes,4
20826,05-07-2024,CUST2825,Ava Clark,South,Bengaluru,Beverages,Soft Drink,1353,4,0.13,277.81,Cash,Yes,2
20827,05-07-2024,CUST2826,Benjamin Evans,East,Bhubaneswar,Bakery,Bread,348,11,0.05,6.85,UPI,Yes,5
20828,05-07-2024,CUST2827,Ava Clark,East,Kolkata,Dairy,Cheese,909,18,0.12,192.28,Card,No,5
20829,05-07-2024,CUST2828,Ava Clark,South,Chennai,Dairy,Paneer,943,20,0.19,-37.77,Card,Yes,3
20830,05-07-2024,CUST2829,John Smith,South,Chennai,Snacks,Popcorn,1649,2,0.08,-13.52,Card,No,4
20831,05-07-2024,CUST2830,Isabella Taylor,West,Ahmedabad,Beverages,Soft Drink,708,14,0.16,-28.53,Wallet,Yes,5
20832,05-07-2024,CUST2831,Ava Clark,South,Hyderabad,Snacks,Popcorn,28,7,0.05,0.97,Wallet,Yes,4
20833,05-07-2024,CUST2832,Lucas Green,East,Patna,Dairy,Milk,691,8,0.04,100.47,UPI,Yes,5
20834,05-07-2024,CUST2833,Michael Lee,West,Ahmedabad,Fruits,Oranges,895,4,0.18,174.94,Card,No,5
20835,05-07-2024,CUST2834,Daniel Wilson,South,Bengaluru,Dairy,Paneer,1775,1,0.06,103.58,Card,No,4
20836,05-07-2024,CUST2835,Alice Brown,South,Bengaluru,Snacks,Chips,1298,13,0.15,197.81,Wallet,Yes,4
20837,05-07-2024,CUST2836,Ethan Hall,North,Delhi,Beverages,Tea,473,14,0.04,20.56,UPI,No,2
20838,05-07-2024,CUST2837,James White,West,Ahmedabad,Bakery,Cookies,1012,8,0,105.37,Wallet,No,5
20839,05-07-2024,CUST2838,Liam Harris,East,Kolkata,Beverages,Water,145,6,0.11,27.56,Cash,Yes,4
20840,05-07-2024,CUST2839,Isabella Taylor,East,Bhubaneswar,Snacks,Chocolate,1462,7,0.16,7.75,Card,Yes,4
20841,06-07-2024,CUST2840,Lucas Green,West,Mumbai,Fruits,Oranges,1696,8,0.18,204.57,UPI,No,5
20842,06-07-2024,CUST2841,Ava Clark,North,Lucknow,Beverages,Tea,387,3,0.01,90.05,Card,Yes,4
20843,06-07-2024,CUST2842,Ethan Hall,West,Pune,Bakery,Cake,312,2,0.1,38.77,Cash,No,5
20844,06-07-2024,CUST2843,Ethan Hall,West,Pune,Dairy,Paneer,1202,14,0.18,-21.51,UPI,No,1
20845,06-07-2024,CUST2844,Benjamin Evans,South,Hyderabad,Bakery,Cookies,1372,17,0.14,295.35,UPI,No,5
20846,06-07-2024,CUST2845,Michael Lee,South,Hyderabad,Bakery,Cake,569,15,0.1,69.1,Card,No,4
20847,06-07-2024,CUST2846,Isabella Taylor,West,Pune,Snacks,Nuts,1539,11,0.12,268.51,UPI,Yes,5
20848,06-07-2024,CUST2847,James White,West,Mumbai,Vegetables,Onions,1456,20,0.08,-11.73,Cash,Yes,1
20849,06-07-2024,CUST2848,Amelia Scott,North,Delhi,Vegetables,Tomatoes,66,4,0.07,4.89,Wallet,Yes,4
20850,06-07-2024,CUST2849,Ava Clark,North,Lucknow,Vegetables,Onions,56,5,0.09,13.17,Wallet,No,4
20851,06-07-2024,CUST2850,Benjamin Evans,East,Kolkata,Snacks,Chocolate,1359,20,0.17,275.84,UPI,Yes,5
20852,06-07-2024,CUST2851,Michael Lee,West,Pune,Fruits,Oranges,231,2,0.14,47.64,UPI,Yes,3
20853,06-07-2024,CUST2852,Daniel Wilson,West,Ahmedabad,Dairy,Yogurt,110,8,0.17,19.2,Wallet,No,5
20854,06-07-2024,CUST2853,Sophia Johnson,North,Lucknow,Bakery,Cookies,1418,18,0.16,91.82,Wallet,No,2
20855,06-07-2024,CUST2854,Mia Walker,East,Bhubaneswar,Vegetables,Tomatoes,1942,15,0.14,130.2,Card,No,5
20856,06-07-2024,CUST2855,Michael Lee,West,Ahmedabad,Fruits,Apples,539,6,0.19,71.69,UPI,No,5
20857,06-07-2024,CUST2856,James White,East,Patna,Fruits,Grapes,805,11,0.19,0.16,UPI,Yes,5
20858,06-07-2024,CUST2857,Lucas Green,North,Lucknow,Beverages,Coffee,1570,9,0,84.73,Card,No,4
20859,06-07-2024,CUST2858,Alice Brown,East,Patna,Vegetables,Spinach,810,19,0.03,80.03,Wallet,No,4
20860,06-07-2024,CUST2859,Amelia Scott,East,Bhubaneswar,Fruits,Apples,586,6,0.08,-23.25,Card,Yes,5
20861,06-07-2024,CUST2860,David Kim,West,Mumbai,Fruits,Bananas,45,8,0,0.04,UPI,No,3
20862,06-07-2024,CUST2861,Sophia Johnson,South,Chennai,Beverages,Coffee,1783,18,0.08,51.16,Cash,No,4
20863,06-07-2024,CUST2862,Michael Lee,West,Ahmedabad,Beverages,Soft Drink,496,19,0.12,90.27,Cash,Yes,4
20864,06-07-2024,CUST2863,Liam Harris,South,Chennai,Dairy,Butter,402,5,0.18,31.57,Wallet,No,4
20865,07-07-2024,CUST2864,Ava Clark,West,Mumbai,Fruits,Apples,824,8,0.1,156.77,Wallet,No,4
20866,07-07-2024,CUST2865,Charlotte Adams,West,Ahmedabad,Vegetables,Carrots,96,13,0.05,18.08,UPI,No,4
20867,07-07-2024,CUST2866,Mason Lewis,North,Chandigarh,Bakery,Donuts,741,10,0.18,50.07,Wallet,Yes,5
20868,07-07-2024,CUST2867,Lucas Green,North,Chandigarh,Dairy,Yogurt,636,17,0.16,25.71,Cash,No,5
20869,07-07-2024,CUST2868,James White,East,Patna,Beverages,Tea,1955,9,0.02,318.89,Card,Yes,2
20870,07-07-2024,CUST2869,John Smith,West,Ahmedabad,Dairy,Paneer,53,5,0.06,4.38,Wallet,No,2
20871,07-07-2024,CUST2870,Charlotte Adams,South,Hyderabad,Snacks,Popcorn,1531,1,0.12,-30.36,Card,Yes,5
20872,07-07-2024,CUST2871,Mason Lewis,South,Bengaluru,Fruits,Oranges,556,5,0.13,16.69,Wallet,Yes,5
20873,07-07-2024,CUST2872,Daniel Wilson,South,Hyderabad,Fruits,Bananas,1902,15,0.03,217.69,Wallet,Yes,4
20874,07-07-2024,CUST2873,David Kim,North,Chandigarh,Snacks,Popcorn,1533,15,0.18,274.66,Wallet,No,4
20875,07-07-2024,CUST2874,Liam Harris,North,Lucknow,Snacks,Nuts,902,3,0.08,214.11,UPI,No,5
20876,07-07-2024,CUST2875,Olivia Martinez,East,Kolkata,Vegetables,Onions,1589,11,0.02,176.9,Card,No,5
20877,07-07-2024,CUST2876,James White,East,Bhubaneswar,Vegetables,Tomatoes,167,1,0.04,24.53,UPI,Yes,3
20878,07-07-2024,CUST2877,Michael Lee,West,Mumbai,Bakery,Donuts,1899,12,0.17,423.06,Wallet,No,4
20879,07-07-2024,CUST2878,Isabella Taylor,East,Patna,Vegetables,Onions,105,10,0.08,14.37,Cash,Yes,5
20880,07-07-2024,CUST2879,Charlotte Adams,West,Mumbai,Beverages,Tea,1466,15,0.15,280.76,Cash,Yes,5
20881,07-07-2024,CUST2880,Mason Lewis,South,Chennai,Beverages,Soft Drink,1994,4,0.02,82.98,Wallet,No,5
20882,07-07-2024,CUST2881,Liam Harris,West,Pune,Snacks,Popcorn,1639,18,0.14,71.13,UPI,Yes,4
20883,07-07-2024,CUST2882,Benjamin Evans,South,Chennai,Dairy,Paneer,91,7,0.15,-2.9,UPI,No,5
20884,07-07-2024,CUST2883,Benjamin Evans,West,Pune,Fruits,Grapes,675,12,0.1,51.86,Card,Yes,5
20885,07-07-2024,CUST2884,David Kim,North,Lucknow,Fruits,Oranges,285,9,0.08,9.49,Wallet,Yes,3
20886,07-07-2024,CUST2885,Mia Walker,West,Pune,Beverages,Coffee,168,9,0.08,31.99,Wallet,Yes,5
20887,07-07-2024,CUST2886,Daniel Wilson,East,Bhubaneswar,Bakery,Cookies,1971,11,0.05,83.05,UPI,Yes,4
20888,07-07-2024,CUST2887,John Smith,West,Ahmedabad,Dairy,Yogurt,271,15,0.01,13.11,Cash,Yes,5
20889,08-07-2024,CUST2888,Michael Lee,West,Ahmedabad,Vegetables,Potatoes,1557,1,0.11,-75.58,Wallet,No,5
20890,08-07-2024,CUST2889,David Kim,East,Patna,Fruits,Bananas,942,14,0.08,27.37,UPI,Yes,5
20891,08-07-2024,CUST2890,Emma Davis,South,Hyderabad,Bakery,Pastry,1493,16,0.02,227.9,UPI,No,3
20892,08-07-2024,CUST2891,Olivia Martinez,East,Patna,Vegetables,Spinach,335,13,0.16,20.57,Cash,No,2
20893,08-07-2024,CUST2892,Liam Harris,South,Hyderabad,Bakery,Bread,1217,12,0.11,10.3,Card,Yes,3
20894,08-07-2024,CUST2893,David Kim,North,Chandigarh,Beverages,Juice,75,7,0.01,-0.58,Cash,Yes,5
20895,08-07-2024,CUST2894,David Kim,North,Lucknow,Fruits,Mangoes,322,2,0.04,-3.29,Wallet,No,4
20896,08-07-2024,CUST2895,Sophia Johnson,East,Kolkata,Vegetables,Spinach,546,9,0.19,-6.61,Wallet,No,5
20897,08-07-2024,CUST2896,Lucas Green,West,Pune,Beverages,Tea,1168,6,0.18,113.37,Wallet,Yes,5
20898,08-07-2024,CUST2897,Liam Harris,East,Bhubaneswar,Dairy,Yogurt,961,17,0.02,184.26,Cash,No,2
20899,08-07-2024,CUST2898,Isabella Taylor,East,Kolkata,Beverages,Coffee,512,14,0.15,39.61,UPI,Yes,5
20900,08-07-2024,CUST2899,James White,South,Bengaluru,Dairy,Paneer,1864,6,0.19,76.4,Wallet,Yes,5
20901,08-07-2024,CUST2900,Emma Davis,West,Pune,Bakery,Cookies,1239,17,0.19,77.7,UPI,No,5
20902,08-07-2024,CUST2901,John Smith,South,Hyderabad,Bakery,Cake,1548,14,0.08,99.7,Cash,No,5
20903,08-07-2024,CUST2902,Ava Clark,South,Bengaluru,Dairy,Butter,1906,8,0.14,61.13,UPI,No,5
20904,08-07-2024,CUST2903,Olivia Martinez,North,Lucknow,Beverages,Water,968,8,0.18,164.71,Card,No,4
20905,08-07-2024,CUST2904,Noah Young,East,Kolkata,Beverages,Soft Drink,1871,10,0.14,259.12,Cash,Yes,4
20906,08-07-2024,CUST2905,James White,West,Mumbai,Dairy,Milk,1412,6,0.05,323.81,UPI,No,2
20907,08-07-2024,CUST2906,Michael Lee,North,Delhi,Fruits,Apples,396,15,0.15,50.2,UPI,Yes,3
20908,08-07-2024,CUST2907,Michael Lee,South,Hyderabad,Fruits,Mangoes,1330,7,0.13,-32.12,Wallet,Yes,5
20909,08-07-2024,CUST2908,Olivia Martinez,West,Mumbai,Beverages,Soft Drink,289,10,0.06,12.55,UPI,No,5
20910,08-07-2024,CUST2909,Sophia Johnson,West,Mumbai,Snacks,Biscuits,1310,10,0.04,-18.45,Cash,No,5
20911,08-07-2024,CUST2910,Olivia Martinez,North,Chandigarh,Dairy,Cheese,1224,7,0.02,235.52,Wallet,Yes,4
20912,08-07-2024,CUST2911,Liam Harris,East,Bhubaneswar,Snacks,Popcorn,614,9,0.03,16.98,Wallet,Yes,5
20913,09-07-2024,CUST2912,Mason Lewis,West,Pune,Snacks,Popcorn,570,18,0.07,28.55,Cash,No,4
20914,09-07-2024,CUST2913,Charlotte Adams,East,Patna,Beverages,Juice,1407,9,0.03,121.91,UPI,No,4
20915,09-07-2024,CUST2914,Emma Davis,South,Hyderabad,Snacks,Biscuits,1951,1,0.11,32.8,UPI,No,4
20916,09-07-2024,CUST2915,Michael Lee,West,Pune,Snacks,Popcorn,780,1,0.07,-17.4,UPI,No,4
20917,09-07-2024,CUST2916,Benjamin Evans,East,Patna,Vegetables,Potatoes,1892,14,0.04,356.77,Cash,No,5
20918,09-07-2024,CUST2917,John Smith,South,Bengaluru,Bakery,Donuts,1266,1,0.1,181.07,UPI,Yes,2
20919,09-07-2024,CUST2918,Ava Clark,East,Kolkata,Beverages,Tea,1312,9,0.03,5.14,Cash,Yes,3
20920,09-07-2024,CUST2919,Mia Walker,West,Pune,Vegetables,Potatoes,1934,2,0.08,432.72,Wallet,Yes,5
20921,09-07-2024,CUST2920,Noah Young,West,Mumbai,Bakery,Donuts,1026,20,0.09,-18.89,UPI,Yes,2
20922,09-07-2024,CUST2921,Olivia Martinez,West,Pune,Dairy,Cheese,852,15,0.17,8.64,UPI,No,4
20923,09-07-2024,CUST2922,Mia Walker,West,Mumbai,Beverages,Water,1282,15,0.14,249.36,UPI,Yes,2
